PointYrID,Point,Year,MaxOfVisit,latitude,longitude,CWHR1,elevation,aspect,slope,SRI,southness,ShrubCov,TreeCov,BA,g30SNAGS,totSNAGS,MaxDBH,DisturbanceYear,TRT,Landscape,Clearcut,ndwi,tmn,tmx,dndwi,dtmn,dtmx,cwd
EL05A.N.2013,EL05A.N,2013,1,38.64604035,-120.4006429,SMC,1581,185.75,20.64,0.5546,0.968,12,48,14,20,26,94,NA,Undisturbed,Modified,0,0.343,-1.93449,25.13,0.028,0.3523,1.93,643.62
EL05A.N.2014,EL05A.N,2014,2,38.64604035,-120.4006429,SMC,1581,185.75,20.64,0.5546,0.968,12,48,14,20,26,94,NA,Undisturbed,Modified,0,0.36,3.79036,25.34,0.045,6.07716,2.14,739.17
EL05A.N.2015,EL05A.N,2015,1,38.64604035,-120.4006429,SMC,1581,185.75,20.64,0.5546,0.968,12,48,14,20,26,94,NA,Undisturbed,Modified,0,0.335,2.53489,27.06,0.02,4.82169,3.86,723.89
EL05A.N.2016,EL05A.N,2016,2,38.64604035,-120.4006429,SMC,1581,185.75,20.64,0.5546,0.968,9.5,30,14.6,13,19.5,93.5,NA,NA,Modified,0,0.358,-0.3761,25.76,0.043,1.9107,2.56,663.98
EL05A.N.2017,EL05A.N,2017,2,38.64604035,-120.4006429,SMC,1581,185.75,20.64,0.5546,0.968,7,12,15.2,6,13,93,2016,Managed,Modified,0,0.105,-2.00191,24.20351,-0.21,0.28488,1.00351,566.45
EL05A.N.2019,EL05A.N,2019,1,38.64604035,-120.4006429,SMC,1581,185.75,20.64,0.5546,0.968,7,12,15.2,6,13,93,2016,Managed,Modified,0,0.055,1.00356,23.79357,-0.26,3.29035,0.59357,625.83
EL05A.S.2010,EL05A.S,2010,2,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,20,63.8,20.7,14,36,80,NA,Undisturbed,Modified,0,0.38,0.00356,22.71,-0.002,2.45372,0.18,482.8
EL05A.S.2011,EL05A.S,2011,2,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,20,63.8,20.7,14,36,80,NA,Undisturbed,Modified,0,0.387,-0.47277,19.82,0.005,1.9774,-2.71,378.8
EL05A.S.2012,EL05A.S,2012,2,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,20,63.8,20.7,14,36,80,NA,Undisturbed,Modified,0,0.393,0.32905,22.94,0.011,2.77921,0.41,594.84
EL05A.S.2013,EL05A.S,2013,1,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,20,63.8,20.7,14,36,80,NA,Undisturbed,Modified,0,0.426,-2.25896,24.47,0.044,0.19121,1.94,551.16
EL05A.S.2014,EL05A.S,2014,2,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,20,63.8,20.7,14,36,80,NA,Undisturbed,Modified,0,0.433,3.47104,24.59,0.051,5.92121,2.06,673.39
EL05A.S.2015,EL05A.S,2015,1,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,20,63.8,20.7,14,36,80,NA,Undisturbed,Modified,0,0.405,2.2385,26.19,0.023,4.68867,3.66,661.87
EL05A.S.2016,EL05A.S,2016,2,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,12.5,49.4,21.3,9,24.5,85.5,NA,Undisturbed,Modified,0,0.415,-0.78369,24.97,0.033,1.66648,2.44,604.52
EL05A.S.2017,EL05A.S,2017,2,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,5,35,22,4,13,91,NA,Undisturbed,Modified,0,0.4,-2.38458,23.63843,0.018,0.06559,1.10844,691.72
EL05A.S.2019,EL05A.S,2019,1,38.64154224,-120.4006186,SMC,1691,206.11,5.83,0.3321,0.8549,5,35,22,4,13,91,NA,Undisturbed,Modified,0,0.338,0.61034,23.23948,-0.044,3.06051,0.70948,749.33
EL05A.W.2010,EL05A.W,2010,2,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,10,34,10,14,19,82,NA,Undisturbed,Modified,0,0.279,0.20232,22.86,0.004,2.52313,0.29,482
EL05A.W.2011,EL05A.W,2011,2,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,10,34,10,14,19,82,NA,Undisturbed,Modified,0,0.303,-0.44662,19.98,0.028,1.8742,-2.59,378.2
EL05A.W.2012,EL05A.W,2012,2,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,10,34,10,14,19,82,NA,Undisturbed,Modified,0,0.304,0.34887,23.09,0.029,2.66969,0.52,593.33
EL05A.W.2013,EL05A.W,2013,1,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,10,34,10,14,19,82,NA,NA,Modified,0,0.338,-2.23603,24.61,0.063,0.08479,2.04,566.54
EL05A.W.2014,EL05A.W,2014,2,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,10,34,10,14,19,82,2013,Managed,Modified,0,0.047,3.49808,24.76,-0.228,5.8189,2.19,671.48
EL05A.W.2015,EL05A.W,2015,1,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,10,34,10,14,19,82,2013,Managed,Modified,0,0.024,2.26676,26.38,-0.251,4.58758,3.81,659.78
EL05A.W.2016,EL05A.W,2016,2,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,14,23,12,8.5,12,83,2013,Managed,Modified,0,0.073,-0.7654,25.14,-0.202,1.55542,2.57,602.98
EL05A.W.2017,EL05A.W,2017,2,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,18,12,14,3,5,84,2013,Managed,Modified,0,0.11,-2.36765,23.65235,-0.165,-0.04683,1.08235,688.17
EL05A.W.2019,EL05A.W,2019,1,38.64378175,-120.4035062,SMC,1661,34.24,27.26,-0.0908,0.1902,18,12,14,3,5,84,2013,Managed,Modified,0,0.081,0.6273,23.26563,-0.194,2.94812,0.69563,761.3
EL05B.C.2010,EL05B.C,2010,2,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.298,-0.31201,23.34,-0.019,2.41667,0.72,471.5
EL05B.C.2011,EL05B.C,2011,2,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.335,-0.1391,20.43,0.018,2.58958,-2.19,372.3
EL05B.C.2012,EL05B.C,2012,2,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.329,0.62979,23.53,0.012,3.35847,0.91,584.7
EL05B.C.2013,EL05B.C,2013,1,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.347,-1.90692,25.03,0.03,0.82176,2.41,562.19
EL05B.C.2014,EL05B.C,2014,2,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.359,3.80121,25.23,0.042,6.52989,2.61,659.24
EL05B.C.2015,EL05B.C,2015,1,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.318,2.51356,26.9,0.001,5.24224,4.28,647.93
EL05B.C.2016,EL05B.C,2016,2,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.352,-0.35718,25.62,0.035,2.37149,3,593.46
EL05B.C.2017,EL05B.C,2017,2,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.382,-1.98687,24.24225,0.065,0.7418,1.62225,675.98
EL05B.C.2019,EL05B.C,2019,1,38.64382876,-120.3891291,WFR,1575,17.2,19.79,0.8978,0.0956,25,57.5,10,9,13,109,NA,Undisturbed,Modified,0,0.298,1.01313,23.81491,-0.019,3.7418,1.19491,721.08
EL05B.E.2010,EL05B.E,2010,2,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.435,-0.41554,23.4,-0.011,2.39226,0.73,471.1
EL05B.E.2011,EL05B.E,2011,2,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.465,-0.08796,20.57,0.019,2.71984,-2.1,374.8
EL05B.E.2012,EL05B.E,2012,2,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.479,0.68348,23.66,0.033,3.49128,0.99,587.17
EL05B.E.2013,EL05B.E,2013,1,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.471,-1.84672,25.16,0.025,0.96108,2.49,567.21
EL05B.E.2014,EL05B.E,2014,2,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.482,3.85469,25.38,0.036,6.66249,2.71,663.99
EL05B.E.2015,EL05B.E,2015,1,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.45,2.5449,27.04,0.004,5.3527,4.37,651.83
EL05B.E.2016,EL05B.E,2016,2,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.479,-0.30774,25.75,0.033,2.50006,3.08,596.47
EL05B.E.2017,EL05B.E,2017,2,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.463,-1.93508,24.32961,0.017,0.87272,1.65961,672.1
EL05B.E.2019,EL05B.E,2019,1,38.64383796,-120.3862537,WFR,1579,3.79,28.24,-0.5623,0.0211,2,71.3,19.7,6,17,110,NA,Undisturbed,Modified,0,0.426,1.06471,23.88206,-0.02,3.87251,1.21206,718.12
EL05B.N.2010,EL05B.N,2010,2,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.064,-0.35344,23.4,-0.058,2.37777,0.53,538.9
EL05B.N.2011,EL05B.N,2011,2,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.11,-0.08017,20.61,-0.012,2.65105,-2.26,441.1
EL05B.N.2012,EL05B.N,2012,2,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.109,0.68201,23.69,-0.013,3.41323,0.82,658.69
EL05B.N.2013,EL05B.N,2013,1,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.129,-1.84881,25.19,0.007,0.8824,2.32,639.29
EL05B.N.2014,EL05B.N,2014,2,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.154,3.86186,25.41,0.032,6.59308,2.54,734.01
EL05B.N.2015,EL05B.N,2015,1,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.112,2.56984,27.09,-0.01,5.30105,4.22,717.94
EL05B.N.2016,EL05B.N,2016,2,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.144,-0.28874,25.8,0.022,2.44247,2.93,659.67
EL05B.N.2017,EL05B.N,2017,2,38.64607782,-120.3891409,JPN,1565,191.39,7.93,0.2688,0.9367,8,29,12,4,10,74,NA,Undisturbed,Modified,0,0.13,-1.91588,24.3432,0.008,0.81533,1.4732,667.58
EL05B.S.2010,EL05B.S,2010,2,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,Undisturbed,Modified,0,0.423,-0.24057,22.62,0.026,2.43914,0.43,475.8
EL05B.S.2011,EL05B.S,2011,2,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,Undisturbed,Modified,0,0.448,-0.47962,19.77,0.051,2.20009,-2.42,372.4
EL05B.S.2012,EL05B.S,2012,2,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,Undisturbed,Modified,0,0.451,0.32958,22.91,0.054,3.00928,0.72,587.28
EL05B.S.2013,EL05B.S,2013,1,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,Undisturbed,Modified,0,0.471,-2.25528,24.44,0.074,0.42443,2.25,538.4
EL05B.S.2014,EL05B.S,2014,2,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,Undisturbed,Modified,0,0.48,3.45254,24.56,0.083,6.13225,2.37,660.72
EL05B.S.2015,EL05B.S,2015,1,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,Undisturbed,Modified,0,0.437,2.22259,26.13,0.04,4.90229,3.94,648.97
EL05B.S.2016,EL05B.S,2016,2,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,NA,NA,Modified,0,0.47,-0.77459,24.93,0.073,1.90512,2.74,594.28
EL05B.S.2017,EL05B.S,2017,2,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,2016,Managed,Modified,0,0.256,-2.37323,23.65387,-0.141,0.30647,1.46387,673.55
EL05B.S.2019,EL05B.S,2019,1,38.6415797,-120.3891173,WFR,1626,264.47,24.58,0.8983,0.5307,5,41,7.7,7,11,100,2016,Managed,Modified,0,0.197,0.61109,23.24643,-0.2,3.29079,1.05643,727.11
EL05B.W.2010,EL05B.W,2010,2,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,Undisturbed,Modified,0,0.031,-0.20422,23.07,-0.01,2.44109,0.4,474.2
EL05B.W.2011,EL05B.W,2011,2,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,Undisturbed,Modified,0,0.049,-0.25774,20.17,0.008,2.38758,-2.5,372.2
EL05B.W.2012,EL05B.W,2012,2,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,Undisturbed,Modified,0,0.027,0.523,23.28,-0.014,3.16831,0.61,585.41
EL05B.W.2013,EL05B.W,2013,1,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,Undisturbed,Modified,0,0.036,-2.02774,24.79,-0.005,0.61758,2.12,561.14
EL05B.W.2014,EL05B.W,2014,2,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,Undisturbed,Modified,0,0.046,3.68226,24.96,0.005,6.32758,2.29,659.16
EL05B.W.2015,EL05B.W,2015,1,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,Undisturbed,Modified,0,0.049,2.42716,26.6,0.008,5.07248,3.93,648.14
EL05B.W.2016,EL05B.W,2016,2,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,NA,NA,Modified,0,0.033,-0.49214,25.36,-0.008,2.15318,2.69,593.67
EL05B.W.2017,EL05B.W,2017,2,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,2016,Managed,Modified,0,0.029,-2.10998,24.04774,-0.012,0.53534,1.37774,673.66
EL05B.W.2019,EL05B.W,2019,1,38.6438195,-120.3920045,SMC,1590,15.63,28.28,-0.5877,0.0869,5,29,11.7,16,25,75,2016,Managed,Modified,0,0.017,0.88394,23.6324,-0.024,3.52926,0.9624,722.6
EL06A.C.2010,EL06A.C,2010,1,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,-0.106,-1.87121,21.23,-0.035,2.70852,1.12,512.3
EL06A.C.2011,EL06A.C,2011,2,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,-0.076,-1.51459,18.61,-0.005,3.06513,-1.5,365.1
EL06A.C.2012,EL06A.C,2012,1,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.073,-0.38132,21.97,0.144,4.1984,1.86,645.63
EL06A.C.2013,EL06A.C,2013,2,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.256,-3.29088,23.52,0.327,1.28884,3.41,582.69
EL06A.C.2014,EL06A.C,2014,2,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.29,2.25316,23.53,0.361,6.83289,3.42,718.56
EL06A.C.2015,EL06A.C,2015,2,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.254,1.20746,24.85,0.325,5.78719,4.74,694.75
EL06A.C.2016,EL06A.C,2016,1,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.363,-1.93961,23.88,0.434,2.64012,3.77,638.74
EL06A.C.2017,EL06A.C,2017,2,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.367,-3.42185,22.11464,0.438,1.15788,2.00464,625.21
EL06A.C.2019,EL06A.C,2019,1,38.60813196,-120.2854751,WFR,1888,129.34,28.89,-0.9215,0.7185,35,27,3,49,169,85,2009,MHSF,Modified,0,0.314,-0.55961,21.62566,0.385,4.02012,1.51567,710.55
EL06A.E.2010,EL06A.E,2010,1,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.249,-1.86925,21.23,0.005,2.72567,1.12,512.3
EL06A.E.2011,EL06A.E,2011,2,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.25,-1.59273,18.61,0.006,3.00219,-1.5,365.1
EL06A.E.2012,EL06A.E,2012,1,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.235,-0.44679,21.97,-0.009,4.14813,1.86,645.63
EL06A.E.2013,EL06A.E,2013,2,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.308,-3.37077,23.52,0.064,1.22415,3.41,582.69
EL06A.E.2014,EL06A.E,2014,2,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.309,2.17133,23.53,0.065,6.76625,3.42,718.56
EL06A.E.2015,EL06A.E,2015,2,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.272,1.14648,24.85,0.028,5.7414,4.74,694.75
EL06A.E.2016,EL06A.E,2016,1,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.291,-2.01461,23.88,0.047,2.58032,3.77,638.74
EL06A.E.2017,EL06A.E,2017,1,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.293,-3.49179,22.0109,0.049,1.10313,1.9009,622.33
EL06A.E.2019,EL06A.E,2019,1,38.60813869,-120.282601,SMC,1898,258.68,27,-0.9255,0.5629,10,21,11.3,16,51,125,2009,MHSF,Modified,0,0.258,-0.63617,21.53011,0.014,3.95875,1.42011,673.39
EL06A.N.2010,EL06A.N,2010,1,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,-0.146,-1.84518,20.72,-0.061,2.75348,0.73,507
EL06A.N.2011,EL06A.N,2011,2,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,-0.089,-1.69517,18.29,-0.004,2.90349,-1.7,361.2
EL06A.N.2012,EL06A.N,2012,1,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.113,-0.55125,21.62,0.198,4.04741,1.63,640.18
EL06A.N.2013,EL06A.N,2013,2,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.307,-3.47404,23.18,0.392,1.12462,3.19,577.25
EL06A.N.2014,EL06A.N,2014,2,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.284,2.0642,23.15,0.369,6.66286,3.16,710.82
EL06A.N.2015,EL06A.N,2015,2,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.29,1.04819,24.47,0.375,5.64685,4.48,682.07
EL06A.N.2016,EL06A.N,2016,1,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.357,-2.13231,23.53,0.442,2.46635,3.54,633.31
EL06A.N.2017,EL06A.N,2017,2,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.342,-3.60504,21.85099,0.427,0.99362,1.86099,631.03
EL06A.N.2019,EL06A.N,2019,1,38.610381,-120.2854837,MCP,1932,130.77,22.35,-0.7156,0.7265,60,6,8,94,204,63,2009,MHSF,Modified,0,0.309,-0.75231,21.3794,0.394,3.84635,1.3894,687.93
EL06A.S.2010,EL06A.S,2010,1,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.369,-1.85646,21.42,0.019,2.6485,0.93,514.9
EL06A.S.2011,EL06A.S,2011,2,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.4,-1.36154,18.78,0.05,3.14342,-1.71,377.8
EL06A.S.2012,EL06A.S,2012,1,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.383,-0.23484,22.15,0.033,4.27012,1.66,650.01
EL06A.S.2013,EL06A.S,2013,2,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.399,-3.13603,23.7,0.049,1.36894,3.21,586.03
EL06A.S.2014,EL06A.S,2014,2,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.426,2.41547,23.73,0.076,6.92044,3.24,723.13
EL06A.S.2015,EL06A.S,2015,2,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.413,1.32465,25.04,0.063,5.82961,4.55,700.9
EL06A.S.2016,EL06A.S,2016,1,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.349,-1.78624,24.06,-0.001,2.71872,3.57,641.92
EL06A.S.2017,EL06A.S,2017,2,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.422,-3.27176,22.3287,0.072,1.23321,1.8387,635.45
EL06A.S.2019,EL06A.S,2019,1,38.60588291,-120.2854664,SMC,1836,153.75,14.46,0.1346,0.8542,20,50,23.3,0,2,100,NA,Undisturbed,Modified,0,0.359,-0.40026,21.83049,0.009,4.10471,1.3405,709.67
EL06A.W.2010,EL06A.W,2010,1,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,-0.004,-1.85529,20.78,-0.067,2.7029,0.61,448.5
EL06A.W.2011,EL06A.W,2011,2,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.03,-1.61164,18.33,-0.033,2.94654,-1.84,301.4
EL06A.W.2012,EL06A.W,2012,1,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.085,-0.47714,21.68,0.022,4.08104,1.51,580.05
EL06A.W.2013,EL06A.W,2013,2,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.229,-3.39164,23.23,0.166,1.16654,3.06,520.66
EL06A.W.2014,EL06A.W,2014,2,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.253,2.14761,23.21,0.19,6.7058,3.04,651.6
EL06A.W.2015,EL06A.W,2015,2,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.23,1.10606,24.48,0.167,5.66424,4.31,628.65
EL06A.W.2016,EL06A.W,2016,1,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.29,-2.07783,23.54,0.227,2.48035,3.37,579.75
EL06A.W.2017,EL06A.W,2017,2,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.278,-3.55082,21.92976,0.215,1.00736,1.75976,638.01
EL06A.W.2019,EL06A.W,2019,1,38.60812515,-120.2883491,SMC,1935,146.87,22.69,-0.3984,0.816,15,19,10.3,24,46,75,2009,MHSF,Modified,0,0.289,-0.69531,21.44753,0.226,3.86287,1.27753,747.08
EL06B.C.2010,EL06B.C,2010,1,38.60810432,-120.2969713,WFR,1833,330.44,21.07,0.2176,0.1642,10,65,13.7,4,12,120,NA,Undisturbed,Modified,0,0.421,-1.77568,21.09,-0.01,2.61514,0.58,547.2
EL06B.C.2011,EL06B.C,2011,2,38.60810432,-120.2969713,WFR,1833,330.44,21.07,0.2176,0.1642,10,65,13.7,4,12,120,NA,Undisturbed,Modified,0,0.463,-1.34459,18.53,0.032,3.04623,-1.98,398.3
